Transaction_ID,Sender,Receiver,Amount,Timestamp,Is_Fraud
9e771f1d-39f,6df2df53,bf1ac3a0,750.7,2024-06-11 20:37:47,False
2f52a7ed-0d1,d7bc3d4b,439f5cc4,4847.58,2024-05-20 06:04:48,False
ee4d80f1-c56,656c9869,f59f50e6,3467.7,2024-04-09 23:44:32,False
6ca9f660-2ec,231d2e9f,0607bbd9,1788.34,2024-10-29 12:59:16,False
34f2e26b-fa9,3b418f70,54a0dcf9,4758.38,2024-06-20 19:32:14,False
d5957c41-72e,b69160ca,6d5cfb83,4511.27,2024-04-22 23:34:54,False
a41e11f3-f2b,f95ce0ff,12e12d3c,3944.85,2024-07-24 07:35:45,False
21f9db41-596,849d13c7,679fdd04,400.07,2024-04-06 06:31:58,False
57dafd38-d62,4df0f20f,7751f0a1,4815.26,2024-03-28 09:15:03,False
0289a1e9-fe5,ddf7d8b8,287bacad,1490.24,2024-12-26 05:12:50,False
8ab25a9d-a9e,8057174f,a5e9017d,2178.78,2024-11-03 09:30:10,True
4d99c929-537,ab025169,2504177c,4771.67,2024-01-18 13:34:58,False
07f26b89-14e,ae83d646,aa7f970a,2968.7,2024-06-15 23:11:55,False
a1b04f12-87d,61f1e8c5,26ff7098,4855.9,2024-10-25 05:45:36,False
08ae413d-fed,98a3df17,f9c6b69f,3759.47,2024-01-09 16:18:56,False
6089f6ce-783,ddf7d8b8,b393486c,1597.34,2024-04-04 22:53:38,False
f260a6e7-66d,3deaed52,1a9b6a9a,2839.91,2024-03-26 20:03:37,False
b6b43d70-0e7,815f7992,935adc89,1817.8,2024-10-02 07:04:30,False
934b9efd-f48,1d71ec07,27ea04cc,2689.54,2024-02-28 23:23:39,False
808b666d-02a,0fc065ad,1b1a4673,4189.51,2024-05-30 02:46:14,False
4eaa22c2-469,39924a64,01f93b52,4743.73,2024-07-31 12:46:37,False
d7cb219c-613,c64a78ab,cd5c4901,3635.78,2024-09-08 11:57:35,False
1c1e023b-619,19370320,9b847928,600.34,2024-05-24 11:58:10,False
c7205f7f-c75,88aa7306,ff034a38,2103.78,2024-02-17 12:21:49,False
143dae1c-808,c3acbb0e,601dc152,4196.94,2024-05-19 11:23:54,False
841be846-5dc,98dbcc07,a261626c,2729.07,2024-07-10 03:36:35,False
31f1292e-d2d,f9c6b69f,309c654f,1151.41,2024-09-12 15:26:26,False
f2155a34-e52,c64a78ab,9392063f,3851.14,2024-10-08 04:01:13,False
74585dce-b20,9b57c3e8,d72498e7,2310.37,2024-08-04 22:59:21,False
076312bf-ae0,be83ba5f,3b418f70,4495.14,2024-04-11 22:14:13,False
de7bc6db-e10,0c712c2a,173adc12,206.58,2024-04-11 10:40:12,False
189ee18c-6b0,2ce28e99,8c405ecf,2532.93,2024-03-02 19:29:10,True
185d50bd-500,22217c2e,7c01c3cc,4347.1,2024-05-26 01:24:32,True
1a8bdbf1-22e,9b847928,37b7846b,4747.29,2024-04-03 08:25:51,False
0bc5e78f-352,77b2b8a4,5b0ad002,3856.44,2024-04-07 11:49:56,False
1dbdfadb-b06,dc962fde,1b68f788,1972.02,2024-11-30 10:14:45,False
7d98f46b-982,74dae165,b7aefd29,2780.74,2024-09-15 13:59:59,False
234e2d50-6c0,ef36ea64,63046ebb,4432.72,2024-12-17 23:59:34,False
cc0167e3-5dd,1fef5c6d,6554195b,3985.65,2024-06-02 08:55:01,False
2d2efd04-c78,58e056e4,287bacad,3144.91,2024-12-25 00:37:09,False
8222c4fb-216,4813f23d,03114d21,3489.33,2024-03-28 20:23:31,False
ff94f8dd-f6f,20951c73,d7bc3d4b,636.53,2024-10-22 05:30:42,False
511e43c5-163,83e65a5f,c89dca16,65.16,2024-10-16 01:22:16,False
6469d4f6-62e,173adc12,214fc354,820.36,2024-10-31 19:04:40,False
c236af42-114,0607bbd9,94384e3d,927.94,2024-06-08 00:22:42,False
fa1ba464-7d9,119d377f,8ed7aafa,2656.2,2024-02-18 10:50:22,False
4cace897-93c,98dbcc07,91ebf2e3,4802.4,2024-07-09 18:22:25,False
40f80ae6-fbd,efa8e17f,8e13ae65,502.69,2024-01-25 08:59:47,True
12635798-169,1fef5c6d,61f1e8c5,1906.65,2024-01-07 02:36:01,False
52ba9a2d-360,2ea7ba79,c792b678,1458.95,2024-01-18 10:17:28,False
b0e9a078-613,3e1d0d11,7fa4a904,166.53,2024-07-20 00:20:18,False
18204127-1e9,dc962fde,f5acd5f9,2107.9,2024-02-07 09:08:41,False
d0241c5b-b37,00014d73,98e6a3ad,3613.45,2024-06-13 21:43:32,False
7498aecd-f1d,ebe599cd,46cc0f50,3095.71,2024-10-19 02:16:43,False
5068da0a-b86,64164cce,6f0370c6,2153.32,2024-07-26 14:48:38,False
fe41a52b-405,ee35ff64,7ea3612e,1340.77,2024-08-12 07:11:50,False
32e5cf6c-f61,94a1e106,801a5a3c,3376.85,2024-07-16 23:27:34,False
4653e235-542,0f749205,87dc7fd7,4181.01,2024-10-09 16:33:58,False
5dfd420a-b4a,76914ea6,601dc152,683.78,2024-03-31 22:16:15,False
887ebde3-91c,98e6a3ad,f95ce0ff,160.84,2024-03-22 01:51:42,False
686ddab5-918,5ffc9bf6,ea61113a,4712.48,2024-03-22 07:03:21,False
512bb336-3e9,7aca36ce,e33d16a7,2821.2,2024-02-24 12:24:40,False
e833d47a-c86,231d2e9f,39924a64,1623.55,2024-06-18 00:56:52,False
c555785f-5bc,f75bcb91,12ae9ef5,3739.72,2024-07-10 23:53:14,False
bfdecddc-e7b,e3036bd7,aca52ddb,3438.44,2024-01-21 22:20:18,False
0c1d2358-01c,acce1e3d,24ab8494,2266.57,2024-12-08 18:37:04,False
bfcbf92e-b3d,2113c713,83632655,3134.68,2024-06-02 05:49:47,False
821e5593-25e,4e0679b1,fce6cba8,294.86,2024-04-22 17:04:01,False
16ad5948-3a2,3ccf696d,351b03a1,4141.55,2024-05-09 15:09:53,False
22f149d9-26a,7fa4a904,389f86b3,898.74,2024-03-31 15:19:16,False
f152b4c4-6ec,471e2a26,0fb782c6,2112.12,2024-09-04 17:52:03,False
161c2f6b-d39,377d096a,91ebf2e3,1217.7,2024-05-26 06:32:10,False
4bafb9e7-f4f,7d4c5498,98dbcc07,336.87,2024-05-24 08:19:31,False
1a97f424-0f7,82c783b8,1a9b6a9a,2141.95,2024-03-23 08:48:35,False
1f82583a-121,e294dbd3,87dc7fd7,261.83,2024-11-08 13:13:43,False
9833a804-a9f,c433adc9,2690c8aa,208.47,2024-03-21 10:41:01,False
af32a18c-297,0fb782c6,382d866a,1378.48,2024-05-21 03:27:43,False
b65a91ff-8d3,3deaed52,b310c511,1424.58,2024-01-03 12:06:38,False
01eeeb9d-eef,d04e13d1,b29fe011,1886.53,2024-09-01 23:52:18,False
414ef821-272,6c253140,c9d620b4,4786.74,2024-11-22 15:04:11,False
7dcd574f-440,173adc12,3e1d0d11,2144.55,2024-10-28 19:08:29,False
9ffd1626-cad,03709857,3140f212,1725.11,2024-09-24 16:39:11,False
2c3c8e55-28e,92e2760d,411b9baf,2546.1,2024-03-07 22:39:54,False
0284b44c-fc4,1d640174,b0e2ff4c,814.35,2024-09-26 17:40:22,False
9bde3b94-82c,fdbe3b3f,9ae84c45,1021.03,2024-07-08 12:02:26,False
343a250e-24c,2504177c,4ffe6159,1424.09,2024-07-01 17:43:47,False
23542447-134,628dfbd6,bfb1eaf7,2628.89,2024-02-20 21:37:15,False
09434021-598,3140f212,439f5cc4,1669.28,2024-08-06 00:12:47,False
ff4935ba-545,e33d16a7,6c253140,906.0,2024-01-27 15:44:21,False
3d4f58dd-e16,f8e46300,e3036bd7,4587.22,2024-12-22 17:59:37,False
ba93866c-709,62d98fdd,92e2760d,4136.14,2024-01-08 16:27:56,False
cae83528-573,911af7a5,2ea7ba79,4150.26,2024-06-30 14:21:03,False
e5b2a530-38b,8057174f,ee35ff64,1321.96,2024-07-12 18:55:25,False
a84efcd4-d83,56a159bc,17148140,1632.8,2024-07-10 19:37:29,False
795ea3b7-cdb,471e2a26,7d634f4f,1638.88,2024-03-24 10:07:22,False
5e748d1e-764,82c783b8,64164cce,1529.7,2024-04-22 06:02:24,False
743d741d-73d,729ede76,f434bb3a,4113.21,2024-10-15 08:55:26,False
2b3e23c8-f2a,430737f1,849d13c7,2423.1,2024-02-03 13:27:54,False
7b6f5a12-409,17148140,5fe4fb0e,2833.92,2024-07-18 19:31:42,False
2130fa46-ca1,22217c2e,c8187406,2732.75,2024-06-22 01:39:09,True
2ca54240-825,9392063f,1a9b6a9a,1892.32,2024-07-13 00:54:49,False
29c7ccaf-1d9,aa2ec431,729ede76,83.7,2024-12-24 19:23:12,False
b75f8306-5b4,7bdfe780,aa7f970a,361.5,2024-02-26 11:55:08,False
aa9ad6eb-de6,8c4df970,8fd38bd7,4019.91,2024-09-22 01:10:22,False
e6d94699-7d9,69854e7b,fd318a9c,1352.72,2024-10-01 01:15:46,True
335df036-d9c,d5fa95ef,9ea97f09,2397.01,2024-08-14 11:12:46,False
15913cbf-22b,9c3b1ce4,9388d1aa,778.08,2024-11-02 00:42:36,False
e127923e-6d0,b8c35712,4ffe6159,4361.84,2024-12-25 03:10:35,False
ad83b9df-7eb,173adc12,079e8d13,4515.85,2024-08-31 04:52:21,False
e0087391-7be,fcd0f186,cc21e1b8,3847.21,2024-07-21 17:32:33,False
7d61b166-b8c,5d868b0b,131ac7f0,3094.34,2024-05-25 23:29:54,False
6846c7cf-529,5d734917,53bab971,1040.29,2024-07-28 13:51:50,False
78a979ce-8e3,6c3a6a56,6df2df53,2346.74,2024-02-08 23:27:46,False
bb28a43a-f9a,5adfb01d,fee21490,4123.9,2024-02-19 19:51:43,False
ca43e8fa-310,3138fb8c,c433adc9,2267.84,2024-08-15 13:04:05,False
09e22f75-e8c,1c267b1d,4cb4fb02,3841.52,2024-05-10 08:35:55,False
d2f3506d-281,f75bcb91,fee21490,407.36,2024-01-31 01:51:10,False
6e0e0695-bea,00014d73,3ccf696d,409.84,2024-03-13 15:50:11,False
35b04d37-539,e144cac6,f9c6b69f,828.65,2024-03-26 23:01:00,False
c13b997b-86a,09131d0f,6bd465db,4962.47,2024-07-31 09:37:23,False
61860e39-b5c,4eb5fb15,41b34055,4182.35,2024-09-20 20:39:32,False
b7656ade-39c,3140f212,7b11c237,2105.19,2024-01-20 14:56:59,False
36b7662f-338,861d344c,0b87db25,789.52,2024-07-20 00:33:17,False
7a4e2b75-a98,ca567ae1,98a3df17,4289.72,2024-10-29 19:54:14,False
48430546-5ee,457db6b8,815f7992,2331.89,2024-05-28 17:55:44,False
0e192ce4-e66,1fef5c6d,a015b90d,1443.96,2024-08-14 18:46:27,False
475e0b60-dba,729ede76,16f030e5,2147.71,2024-09-07 16:43:42,False
24b96075-11f,913d7c8d,5c37c14b,1501.99,2024-02-15 15:49:26,False
3cb88efd-636,c63e4a7c,d6d4fed8,4591.07,2024-12-12 19:07:49,False
71869a3b-6f8,9c089bc0,88e7192c,1957.47,2024-12-01 00:47:05,False
c4108725-ef3,01f93b52,543da4ca,3647.28,2024-04-17 10:29:01,False
2cca7bd0-216,34a60a6e,1d70fb33,3781.7,2024-05-19 09:27:53,True
bc49c6fd-7bf,51083c87,237db82a,4027.53,2024-04-09 01:11:21,False
a0e766fd-659,90487f89,1d640174,348.67,2024-12-22 07:11:09,False
cebdbb1b-3e9,aa2ec431,a18f8031,4284.51,2024-01-21 19:42:19,False
b32a7b37-01c,9b847928,420d691e,995.25,2024-02-08 02:08:26,False
16d214c0-b50,601dc152,be5ef466,2601.48,2024-09-16 15:21:21,False
3dba8959-a31,98dbcc07,411b9baf,2236.0,2024-08-07 06:45:45,False
0d2066fc-d16,bfb1eaf7,3cf84bc9,4905.5,2024-05-13 07:03:37,False
0e6979a8-418,90487f89,6bd465db,2328.97,2024-11-03 12:14:47,False
4230dfe4-6da,6d9c406a,f530678c,2482.07,2024-02-05 23:39:25,False
f977e2b3-21b,d04e13d1,4619e5c7,3686.26,2024-03-09 05:21:08,False
7297a992-bef,e33d16a7,fdb7737a,2595.97,2024-02-01 12:48:31,False
2e807184-77d,801a5a3c,0610f73b,2691.55,2024-09-04 19:08:21,False
0e82b62e-5a8,511249a3,b310c511,1589.43,2024-05-04 22:22:43,False
a6757726-d19,a261626c,3c3f4fea,3156.54,2024-01-29 01:29:21,False
194fa027-b2b,7b11c237,94a1e106,1666.0,2024-04-20 08:08:24,False
0666c25f-cf8,acce1e3d,119d377f,4187.25,2024-09-07 05:05:27,False
d83ec44b-3c2,dddb7b5a,3443bbfa,3719.41,2024-01-04 23:07:50,False
f1e45acf-f4b,3138fb8c,41b34055,854.07,2024-05-17 12:43:13,False
49f1e782-9ad,136ea763,f6717d43,452.06,2024-06-13 02:49:46,False
71fb408b-2a5,aa2ec431,2504177c,821.66,2024-05-03 13:25:50,False
89480229-4f1,be2715be,b570adae,4756.46,2024-03-03 04:17:42,False
80f1f2a2-9c8,63046ebb,6efc9e91,3353.72,2024-12-14 11:26:38,False
97611552-d44,6954852a,913d7c8d,251.02,2024-05-14 07:25:58,False
4f89f02f-66f,a18f8031,b5e4b439,299.52,2024-12-19 06:42:05,False
3d4ab8d4-22b,333242bc,c3ba2843,2526.14,2024-10-27 03:35:44,False
91709fd3-69d,5f56db27,3138fb8c,3591.78,2024-10-20 22:46:07,False
62854151-027,4006207b,543da4ca,3376.94,2024-05-23 07:39:28,False
3b0407eb-d02,7e491b4a,a18f8031,3331.42,2024-07-17 14:29:41,False
89421a5f-c98,511249a3,e294dbd3,4851.57,2024-07-26 12:12:25,False
4a7f51a5-012,cae60d13,4eb5fb15,1835.61,2024-05-06 13:32:31,False
1a289e07-a9f,82c783b8,10ed2abe,3254.5,2024-12-07 15:22:43,False
a9e4cd88-c0a,8057174f,a8e7bda6,4813.87,2024-10-14 18:49:20,False
b1eb4634-3c0,6d0ac7c5,443ef26a,2810.48,2024-12-09 03:53:18,False
f244cdb5-d71,1fef5c6d,c3ba2843,4967.59,2024-02-05 01:00:33,False
1ce6d695-4f9,d94cb75a,4c2a6565,4197.28,2024-05-11 16:46:17,False
2edc19bd-386,cc21e1b8,64164cce,1340.32,2024-08-01 14:31:27,False
2ef91066-f1a,7dbfcd9e,c9ee1976,3352.94,2024-12-01 08:34:46,False
d5859370-064,018b5e62,0c712c2a,3525.21,2024-12-12 03:36:31,False
82c241c1-9ef,73098f3c,729ede76,4642.76,2024-07-25 12:49:54,False
4542545e-a33,4cf14a37,8c4df970,4868.56,2024-12-02 14:25:51,False
45ada348-094,92ff7cd8,79395c5c,4846.81,2024-08-12 06:24:20,False
44ec7265-a14,734527e2,da0bf96e,3127.54,2024-04-13 17:07:20,False
0219ac83-092,2504177c,a1135435,3420.4,2024-02-08 11:45:37,False
f495c3f8-dd5,234b3e8c,faac7328,331.58,2024-02-13 07:23:44,False
d5aabcfa-de9,6554195b,3ccf696d,1401.25,2024-07-11 06:45:40,False
deba4bc8-21e,ca567ae1,21953157,2299.68,2024-09-27 19:28:28,False
16942b39-968,acce1e3d,5e390c9b,4323.42,2024-01-23 17:47:40,False
c2b0a5e7-b2f,4fe0c3a2,faac011b,2701.87,2024-11-02 15:12:33,False
23e1f66d-b2f,d641314d,77b2b8a4,4112.87,2024-06-25 06:14:01,False
629ef456-420,018b5e62,d3efa876,10.08,2024-10-18 13:31:23,False
73f8fa7f-7cf,7d4a065e,26ff7098,3796.57,2024-11-03 02:37:13,False
f4e1d70f-fe0,12ae9ef5,06b734ad,1370.5,2024-07-08 09:17:22,False
d2db5cbb-d33,23a9bfde,f3c20865,2485.08,2024-06-09 23:03:28,False
94ed3d01-216,b6cca1b7,543da4ca,522.58,2024-05-14 22:54:44,False
a11f4291-5dc,fef76575,e85b1ac5,3004.76,2024-12-11 12:06:00,False
39e3e84d-0d9,4df0f20f,287bacad,126.39,2024-04-21 12:55:40,False
dce3e1d4-92a,d5fa95ef,1526df74,458.0,2024-05-07 01:34:31,False
0d2d3e82-b56,b58c386c,98a3df17,3514.71,2024-07-04 23:55:05,False
93c59cec-a81,a1135435,b5b970fc,964.53,2024-07-31 13:45:10,False
de4029ef-e68,51083c87,6c3a6a56,3925.69,2024-11-01 05:01:46,False
d7a6e2ac-0d0,4b756f04,328026c3,2301.25,2024-06-27 01:27:57,False
b520a90c-d1c,5adfb01d,ff034a38,4268.16,2024-04-16 06:23:16,False
62d60634-df0,7d4a065e,389f86b3,877.48,2024-03-27 21:59:20,False
7acb38a9-758,25ef6052,faac7328,3593.49,2024-07-31 19:46:41,False
5821f733-916,cae60d13,53bc39cb,1454.85,2024-04-08 21:31:41,False
85df5379-ef2,4006207b,a35988c9,1326.12,2024-05-10 12:35:17,False
b8d1fa5f-992,d8a6ffae,cf4f9a7a,3285.66,2024-01-15 20:40:18,False
7634dbb4-b75,82cc6211,ebe599cd,3607.97,2024-02-09 11:23:46,False
e28cddcf-40a,fce6cba8,58e056e4,1758.24,2024-02-11 08:18:51,False
731c6f75-ce1,6d5cfb83,75deca2b,4546.21,2024-10-01 23:41:47,False
a3d2b303-437,fd583b2b,350f14f7,2502.5,2024-10-22 15:46:29,False
809e0f48-359,8430de71,b7aefd29,284.92,2024-12-14 11:37:27,False
ff2fcea1-cbc,1da69959,5fe4fb0e,3722.27,2024-07-12 18:10:52,False
158b2c39-194,5ffc9bf6,90487f89,1004.57,2024-05-13 18:35:31,False
b947e076-e38,805a5f35,7fa4a904,1340.88,2024-09-21 12:19:21,False
53424580-8d0,ddf7d8b8,3140f212,4176.96,2024-02-24 16:40:48,False
d96f7295-2b1,0f80bcf8,79395c5c,2562.07,2024-01-12 05:13:28,False
25ccc1c0-f64,5adfb01d,5ffc9bf6,1598.11,2024-01-20 16:27:58,False
ca2fc110-930,5d734917,358c2042,3641.25,2024-07-31 15:56:21,False
1ff9a2ce-1b3,61f1e8c5,471e2a26,575.9,2024-11-01 05:00:27,False
7d7964ed-52e,7d4c5498,aa2ec431,4964.49,2024-06-12 03:13:48,False
867a1218-595,411c956a,b310c511,548.13,2024-11-05 06:38:49,False
47e682aa-a44,82555a8b,ea762d36,1152.79,2024-09-23 02:23:54,False
1d17ccc1-afe,98ee8da8,fdb7737a,2386.32,2024-01-31 20:17:42,False
094ac5b9-2a1,37b7846b,333242bc,885.63,2024-12-19 04:18:54,False
15f3fa48-d71,73e05369,efa8e17f,2691.77,2024-11-11 12:06:32,False
d6ad0ae3-086,4e0679b1,f8341778,2261.53,2024-07-03 19:46:41,False
8fafa049-9fb,b5e4b439,079e8d13,723.43,2024-10-31 12:52:47,False
ce82f979-b7e,a26929c1,19370320,2391.13,2024-12-20 10:44:09,False
a827417b-8b6,f6f9dbaf,0607bbd9,905.46,2024-01-28 19:26:20,False
12bad90e-d94,94384e3d,d04e13d1,1057.42,2024-09-27 15:18:14,False
9a81f0b0-c32,5d868b0b,231d2e9f,3686.79,2024-07-13 13:43:21,False
0a730aba-765,0610f73b,cc21e1b8,2617.54,2024-11-04 05:51:07,False
4377d245-b07,510aa16c,f3c20865,2914.37,2024-01-08 06:17:52,False
b45c819f-cca,da0bf96e,56301c89,2843.2,2024-04-07 10:07:38,False
57922e00-690,19370320,a31870a7,4156.93,2024-10-09 10:27:42,False
8e31c4eb-54b,1b1a4673,10ed2abe,2010.56,2024-02-26 08:17:39,False
8f9dd0f4-836,75cfe379,5df5f553,240.99,2024-04-10 07:50:47,False
81224707-e0e,c92f9193,68d9b84a,328.35,2024-03-09 02:42:21,False
b3078da0-c2f,0fb782c6,c8c6665d,3084.73,2024-07-01 08:59:19,False
7f976506-0a1,74dae165,1c267b1d,4242.31,2024-11-14 16:41:46,False
df0e6de0-e38,4006207b,543da4ca,3589.55,2024-08-07 23:40:53,False
c897e7cd-b72,4813f23d,91ebf2e3,4720.14,2024-08-05 01:32:32,False
55459363-986,f59f50e6,2b0620a2,3313.22,2024-10-18 09:36:54,False
c34b2b6a-ba2,34a60a6e,c4b4a92d,1645.16,2024-12-13 14:35:32,True
9a8537d2-6ff,8430de71,9c089bc0,3891.06,2024-10-03 10:31:06,False
69c59a5e-7e7,b5b970fc,74dae165,3910.46,2024-01-01 04:28:08,False
c4985009-8ec,87fd5a70,61f1e8c5,2886.53,2024-04-28 21:06:53,False
7d180f2e-fb2,a35988c9,f66f2c7e,4504.79,2024-07-18 04:17:06,False
12cc3869-12c,7b11c237,09131d0f,198.43,2024-06-18 16:09:37,False
50c846dd-582,90487f89,9b847928,245.54,2024-01-28 00:27:43,False
64a4eaf4-3d2,6c253140,872c0d18,3227.13,2024-06-27 20:28:40,False
20cbe91f-c22,d641314d,964a55e3,2478.11,2024-08-30 01:46:51,False
40f9e695-f6e,b303ab64,55302b38,4154.05,2024-08-04 22:27:53,False
2604480f-185,6c253140,d00cc419,3361.72,2024-09-01 16:17:25,False
861c451f-308,b6cca1b7,fd583b2b,4477.7,2024-12-11 04:28:28,False
a921d713-890,9b3590bd,54a0dcf9,2680.68,2024-02-29 05:44:31,False
fa222637-c02,389f86b3,c92f9193,4922.91,2024-11-21 20:12:19,False
dca11541-8b9,0cfe0290,8db7a631,3385.22,2024-05-31 18:25:13,False
2876a2fb-210,ac34bc66,94a1e106,3088.86,2024-07-08 07:22:30,False
0eacaebe-787,287bacad,b5717d70,4414.87,2024-10-19 12:47:17,False
48acfe68-953,931895e8,c63e4a7c,4908.49,2024-05-26 22:05:34,False
38aecf67-0c0,38f2b430,92e2760d,3794.53,2024-09-16 10:29:28,False
5bb1ee1b-a56,0610f73b,94384e3d,1698.89,2024-03-14 05:25:34,False
45eecdd8-cec,3b824fe0,74dae165,3285.49,2024-04-08 19:40:34,False
94c187fe-314,1d640174,42413a3a,2604.33,2024-08-03 07:15:04,False
a736e28d-72f,b7aefd29,f6717d43,3915.42,2024-09-18 03:28:21,False
380dd373-e70,3b418f70,287bacad,1065.24,2024-11-19 07:07:49,False
330daebe-626,90487f89,91ebf2e3,4175.45,2024-07-20 02:24:43,False
bde5c245-b87,c8c6665d,15bdc6e9,2346.45,2024-11-03 11:49:16,False
2317832d-fd0,d6d4fed8,3ccf696d,2440.9,2024-02-28 08:01:42,False
90c8f420-424,cc21e1b8,4bd57d53,1450.73,2024-11-10 13:58:34,False
08c1ed18-e5c,fee21490,d2690572,2749.48,2024-08-19 01:23:46,False
7799ace8-624,6e76079c,b24f61e9,1843.85,2024-03-29 17:03:41,False
87bc0700-b9a,06eea429,7ebb2a03,4661.34,2024-03-03 08:10:03,False
dffe56bb-439,ab30eee2,3dcdbfe7,4206.16,2024-10-04 18:28:26,False
24907a55-5a1,53bab971,64164cce,4143.92,2024-02-18 23:39:59,False
a0720466-cf4,b5b970fc,15bdc6e9,1072.81,2024-03-19 09:10:43,False
80479e67-049,4c2a6565,6954852a,2451.53,2024-09-01 09:08:28,False
86860137-9e2,ddf7d8b8,543da4ca,4035.93,2024-12-17 19:34:47,False
06e14270-49a,6df2df53,2fb1eb00,774.58,2024-07-20 11:38:09,False
1e47908b-cbb,d166408c,0a5d52b6,2754.36,2024-07-09 09:12:34,False
3e83c89b-90a,56a159bc,b570adae,2430.11,2024-07-28 16:20:39,False
c94462ae-546,cf747df8,bfb1eaf7,4061.34,2024-06-28 19:57:29,False
18a8312b-ee2,03335005,27ea04cc,1690.54,2024-06-25 11:22:52,False
f9240877-f8f,6554195b,5c37c14b,3285.06,2024-11-19 13:00:20,False
63997264-4d3,56301c89,c792b678,836.37,2024-05-21 12:56:33,False
cc52cf46-889,ec7bb73f,98e6a3ad,3213.43,2024-07-25 21:39:29,False
13515cdf-225,4c2a1750,24ab8494,2108.17,2024-03-29 07:33:56,False
3960eedf-c15,25ef6052,12e12d3c,3639.48,2024-07-24 15:12:45,False
6b8cc959-803,628dfbd6,ae83d646,341.79,2024-06-19 04:23:36,False
dfafb4da-40c,c4b4a92d,ec7bb73f,3761.61,2024-01-08 16:08:55,False
aace8bc7-90b,46cc0f50,619f0f4a,2122.89,2024-02-12 22:16:44,False
3e5dba47-e53,1d640174,9c3b1ce4,3277.4,2024-05-13 14:21:38,False
97b42c4a-845,69854e7b,51083c87,4370.12,2024-11-28 14:31:05,False
ed838855-5de,68d9b84a,690d653c,1783.03,2024-08-24 15:16:34,False
f88d0cd6-26a,5ffc9bf6,8db7a631,2709.24,2024-01-09 20:07:37,False
ca4d6d25-fd9,16f030e5,25ef6052,1703.52,2024-02-20 07:10:49,False
2f185396-4b4,a1042011,8db7a631,4617.42,2024-08-23 06:57:14,False
70310fd1-b42,f3c20865,3deaed52,1377.27,2024-02-02 22:38:34,False
69089e90-df3,bfceda13,84ab7ca4,4591.88,2024-05-13 09:36:34,False
d31f075e-5a1,320af6dc,fdb7737a,2962.43,2024-12-11 15:02:43,False
06250a72-f85,55302b38,b5b970fc,2817.07,2024-05-23 22:07:24,False
eabd3e57-539,2504177c,53bab971,1194.24,2024-09-29 07:49:53,False
ff32630b-fa5,7d4c5498,61e98ca7,4836.34,2024-03-19 23:35:49,False
b0731bdc-c3b,947d4bef,0607bbd9,3042.63,2024-03-28 03:19:37,False
2585934c-c86,06eea429,1c267b1d,860.83,2024-12-29 05:42:21,False
78cfddcc-de8,416787c1,5b71836f,1570.13,2024-04-19 05:12:46,False
e16e1864-a9e,7d4c5498,be2715be,1168.37,2024-08-05 18:12:23,False
5400d25d-cc8,7d4a065e,8ef32eff,3636.41,2024-05-31 02:16:42,False
adc96e39-da1,29cc45b1,234b3e8c,1516.88,2024-01-12 08:32:14,False
a962c570-075,8ed7aafa,f6f9dbaf,1192.04,2024-08-17 11:27:25,False
24829b8d-978,0fb782c6,e1509e17,2797.05,2024-01-06 05:16:19,False
1e85e1aa-f2d,a6a2ba20,54f749d5,2201.06,2024-08-24 07:24:01,False
79220a46-060,27bf96bf,04cbc238,1498.03,2024-09-01 23:39:31,False
e1d80f62-f0b,f2991971,36d65ebc,3653.53,2024-09-23 21:03:52,False
7048137e-35a,fef76575,83632655,880.84,2024-12-27 20:26:32,False
2753616f-b0f,8db7a631,4cf14a37,2770.4,2024-09-03 18:13:19,False
345469d7-b56,efa8e17f,320af6dc,4821.83,2024-07-08 06:02:37,False
bd225efe-bff,f95ce0ff,079e8d13,392.05,2024-09-16 06:15:55,False
e611c1a9-627,e294dbd3,744746c8,3722.19,2024-07-20 06:04:35,False
3f72e0f4-1b6,d7bc3d4b,82c783b8,4062.74,2024-09-14 20:07:47,False
64780734-80c,69854e7b,d00cc419,4293.01,2024-06-15 01:44:04,False
2f57ea5e-d3f,aa2ec431,03335005,4112.11,2024-07-28 05:15:36,False
165600aa-424,7d4c5498,c9287c70,759.24,2024-06-10 01:41:50,False
7e00f08e-c87,2b0620a2,350f14f7,352.73,2024-12-10 10:16:04,False
4a0c44cc-af2,8c57c3ce,a409b2a2,1677.44,2024-11-10 02:37:37,False
8e4cda3c-03d,3cf84bc9,18367046,3048.48,2024-09-28 13:48:51,False
10814e4c-f45,3fcbd0b6,27ea04cc,1914.73,2024-11-15 02:05:04,False
5f7f182f-96b,87fd5a70,457db6b8,1025.11,2024-04-28 22:34:03,False
b8eb294a-bbe,679fdd04,bb31ea39,3551.96,2024-06-07 02:59:47,False
7fd75484-046,2ce28e99,5df5f553,2306.24,2024-09-29 06:02:37,False
f152f4ff-8f3,94384e3d,9bc4e5b4,1685.61,2024-11-21 05:11:01,False
7d1e4da7-178,0d376863,429e66ba,3186.04,2024-11-17 00:29:07,False
ae016e36-407,0d03e2a8,5d868b0b,1699.09,2024-07-22 10:13:22,False
a5b94be1-ed8,89bc5aa8,d76b2729,3946.67,2024-10-27 13:23:55,False
35642344-27c,dddb7b5a,aca52ddb,1378.14,2024-07-02 02:28:26,False
cbe39917-3c5,c4b4a92d,62d98fdd,3601.31,2024-09-20 04:36:46,False
